method,layout_index,in_sample,gap_bin,gap_percent,n_candidates,solver,tolerance,finite,success,visited_count,worst_distance,path_length,elapsed_seconds,nfev,error,target_1_distance,target_2_distance,target_3_distance,target_4_distance
analytic_multi,12,False,1–<5%,4.209202621199474,3,dop853,0.02,True,False,2,0.1792477067243111,1.1478321678779864,0.06167117199947825,3191,,0.002513865947919146,0.0005278261828677777,0.1792477067243111,0.023249763371563217
analytic_multi,12,False,1–<5%,4.209202621199474,3,dop853,0.05,True,False,3,0.1792477067243111,1.1478321678779864,0.06167117199947825,3191,,0.002513865947919146,0.0005278261828677777,0.1792477067243111,0.023249763371563217
analytic_multi,12,False,1–<5%,4.209202621199474,3,dop853_tight,0.02,True,False,2,0.17924770779690147,1.1478321664564137,0.0626737589991535,3425,,0.002513865947919146,0.000527825753652954,0.17924770779690147,0.023249763371563217
analytic_multi,12,False,1–<5%,4.209202621199474,3,dop853_tight,0.05,True,False,3,0.17924770779690147,1.1478321664564137,0.0626737589991535,3425,,0.002513865947919146,0.000527825753652954,0.17924770779690147,0.023249763371563217
analytic_multi,20,False,1–<5%,1.2884363003385566,3,dop853,0.02,True,False,2,0.4049127012418924,1.7143970680879428,0.06254458300099941,3230,,0.4049127012418924,0.4030863370540156,0.002722985941462237,0.0007612486055042539
analytic_multi,20,False,1–<5%,1.2884363003385566,3,dop853,0.05,True,False,2,0.4049127012418924,1.7143970680879428,0.06254458300099941,3230,,0.4049127012418924,0.4030863370540156,0.002722985941462237,0.0007612486055042539
analytic_multi,20,False,1–<5%,1.2884363003385566,3,dop853_tight,0.02,True,False,2,0.4049127014617105,1.714397074790968,0.060759371997846756,3425,,0.4049127014617105,0.40308633714350356,0.0027229825277913264,0.0007612446329994227
analytic_multi,20,False,1–<5%,1.2884363003385566,3,dop853_tight,0.05,True,False,2,0.4049127014617105,1.714397074790968,0.060759371997846756,3425,,0.4049127014617105,0.40308633714350356,0.0027229825277913264,0.0007612446329994227
analytic_multi,281,True,1–<5%,4.577241545305448,2,dop853,0.02,True,False,2,0.11502748388967353,1.1757131822379905,0.0601214419984899,3113,,0.07940515915889264,0.11502748388967353,0.011036897984030875,0.0017076614581252071
analytic_multi,281,True,1–<5%,4.577241545305448,2,dop853,0.05,True,False,2,0.11502748388967353,1.1757131822379905,0.0601214419984899,3113,,0.07940515915889264,0.11502748388967353,0.011036897984030875,0.0017076614581252071
analytic_multi,281,True,1–<5%,4.577241545305448,2,dop853_tight,0.02,True,False,2,0.11502745890811425,1.1757131969337098,0.05896967599983327,3251,,0.0794051400733106,0.11502745890811425,0.011036895305428817,0.0017076614581252071
analytic_multi,281,True,1–<5%,4.577241545305448,2,dop853_tight,0.05,True,False,2,0.11502745890811425,1.1757131969337098,0.05896967599983327,3251,,0.0794051400733106,0.11502745890811425,0.011036895305428817,0.0017076614581252071
analytic_multi,954,True,<1%,0.27071468631225715,2,dop853,0.02,True,False,0,0.19427551093675757,1.3734875701904006,0.06277731299996958,3419,,0.031099573044900287,0.09865786938350088,0.19427551093675757,0.0480148263849205
analytic_multi,954,True,<1%,0.27071468631225715,2,dop853,0.05,True,False,2,0.19427551093675757,1.3734875701904006,0.06277731299996958,3419,,0.031099573044900287,0.09865786938350088,0.19427551093675757,0.0480148263849205
analytic_multi,954,True,<1%,0.27071468631225715,2,dop853_tight,0.02,True,False,0,0.37623820037279665,1.3683494096728523,0.0701035559977754,3902,,0.37623820037279665,0.052189327701735934,0.0317221488192714,0.1327655578260548
analytic_multi,954,True,<1%,0.27071468631225715,2,dop853_tight,0.05,True,False,1,0.37623820037279665,1.3683494096728523,0.0701035559977754,3902,,0.37623820037279665,0.052189327701735934,0.0317221488192714,0.1327655578260548
analytic_single,3,True,≥10%,14.195852215374183,1,rk4_1000,0.02,True,True,4,0.0003021692127202567,1.3457977730344854,0.001310576877585845,4000,,8.223170358327376e-05,0.0003021692127202567,8.018760990529465e-05,0.00016409829368465784
analytic_single,3,True,≥10%,14.195852215374183,1,rk4_1000,0.05,True,True,4,0.0003021692127202567,1.3457977730344854,0.001310576877585845,4000,,8.223170358327376e-05,0.0003021692127202567,8.018760990529465e-05,0.00016409829368465784
analytic_single,8,True,5–<10%,5.331474708526156,1,rk4_1000,0.02,True,True,4,0.0003654662154155772,1.2959673416167308,0.001310576877585845,4000,,0.00021065970023883534,0.0003654662154155772,9.61205577941647e-05,6.175351448861036e-06
analytic_single,8,True,5–<10%,5.331474708526156,1,rk4_1000,0.05,True,True,4,0.0003654662154155772,1.2959673416167308,0.001310576877585845,4000,,0.00021065970023883534,0.0003654662154155772,9.61205577941647e-05,6.175351448861036e-06
