method,layout_index,gap_bin,initial_sigma,tolerance,n_trials,success_rate,mean_visited,mean_worst_distance,nonfinite_rate
analytic_multi,660,<1%,0.05,0.05,20,0.25,3.15,0.11038170636945424,0.0
analytic_multi,690,<1%,0.0,0.02,1,0.0,3.0,0.06687949868089284,0.0
analytic_multi,690,<1%,0.0,0.05,1,0.0,3.0,0.06687949868089284,0.0
analytic_multi,690,<1%,0.01,0.02,20,0.0,2.6,0.11031817782470132,0.0
analytic_multi,690,<1%,0.01,0.05,20,0.0,2.65,0.11031817782470132,0.0
analytic_multi,690,<1%,0.05,0.02,20,0.0,2.25,0.19018631318088058,0.0
analytic_multi,690,<1%,0.05,0.05,20,0.0,2.65,0.19018631318088058,0.0
analytic_multi,710,<1%,0.0,0.02,1,0.0,3.0,0.25401741925739413,0.0
analytic_multi,710,<1%,0.0,0.05,1,0.0,3.0,0.25401741925739413,0.0
analytic_multi,710,<1%,0.01,0.02,20,0.0,2.4,0.2543592050007138,0.0
analytic_multi,710,<1%,0.01,0.05,20,0.0,2.95,0.2543592050007138,0.0
analytic_multi,710,<1%,0.05,0.02,20,0.25,2.8,0.14865558228631492,0.0
analytic_multi,710,<1%,0.05,0.05,20,0.45,3.45,0.14865558228631492,0.0
analytic_multi,712,5–<10%,0.0,0.02,1,1.0,4.0,0.000396533640557757,0.0
analytic_multi,712,5–<10%,0.0,0.05,1,1.0,4.0,0.000396533640557757,0.0
analytic_multi,712,5–<10%,0.01,0.02,20,1.0,4.0,0.004397031721082162,0.0
analytic_multi,712,5–<10%,0.01,0.05,20,1.0,4.0,0.004397031721082162,0.0
analytic_multi,712,5–<10%,0.05,0.02,20,0.55,3.55,0.0218124750995835,0.0
analytic_multi,712,5–<10%,0.05,0.05,20,0.95,3.95,0.0218124750995835,0.0
analytic_multi,722,<1%,0.0,0.02,1,0.0,2.0,0.03514747296299303,0.0
analytic_multi,722,<1%,0.0,0.05,1,1.0,4.0,0.03514747296299303,0.0
analytic_multi,722,<1%,0.01,0.02,20,0.0,2.4,0.038148326832856835,0.0
analytic_multi,722,<1%,0.01,0.05,20,0.95,3.95,0.038148326832856835,0.0
analytic_multi,722,<1%,0.05,0.02,20,0.25,3.0,0.050057969781869084,0.0
analytic_multi,722,<1%,0.05,0.05,20,0.65,3.6,0.050057969781869084,0.0
analytic_multi,731,<1%,0.0,0.02,1,0.0,3.0,0.07037133414299833,0.0
analytic_multi,731,<1%,0.0,0.05,1,0.0,3.0,0.07037133414299833,0.0
analytic_multi,731,<1%,0.01,0.02,20,0.0,3.0,0.07109740508883051,0.0
analytic_multi,731,<1%,0.01,0.05,20,0.0,3.0,0.07109740508883051,0.0
analytic_multi,731,<1%,0.05,0.02,20,0.0,2.55,0.07451350618219488,0.0
analytic_multi,731,<1%,0.05,0.05,20,0.0,2.9,0.07451350618219488,0.0
analytic_multi,749,<1%,0.0,0.02,1,0.0,3.0,0.07732040868769181,0.0
analytic_multi,749,<1%,0.0,0.05,1,0.0,3.0,0.07732040868769181,0.0
analytic_multi,749,<1%,0.01,0.02,20,0.0,2.45,0.07716735809612577,0.0
analytic_multi,749,<1%,0.01,0.05,20,0.0,3.0,0.07716735809612577,0.0
analytic_multi,749,<1%,0.05,0.02,20,0.0,1.65,0.3550050895122389,0.0
analytic_multi,749,<1%,0.05,0.05,20,0.0,2.15,0.3550050895122389,0.0
analytic_multi,776,5–<10%,0.0,0.02,1,1.0,4.0,0.00038782446292108075,0.0
analytic_multi,776,5–<10%,0.0,0.05,1,1.0,4.0,0.00038782446292108075,0.0
analytic_multi,776,5–<10%,0.01,0.02,20,1.0,4.0,0.005986106615057505,0.0
analytic_multi,776,5–<10%,0.01,0.05,20,1.0,4.0,0.005986106615057505,0.0
analytic_multi,776,5–<10%,0.05,0.02,20,0.25,2.85,0.030649640730789362,0.0
analytic_multi,776,5–<10%,0.05,0.05,20,0.9,3.9,0.030649640730789362,0.0
analytic_multi,777,1–<5%,0.0,0.02,1,0.0,3.0,0.2353786271049167,0.0
analytic_multi,777,1–<5%,0.0,0.05,1,0.0,3.0,0.2353786271049167,0.0
analytic_multi,777,1–<5%,0.01,0.02,20,0.0,2.95,0.23061628733757641,0.0
analytic_multi,777,1–<5%,0.01,0.05,20,0.0,3.0,0.23061628733757641,0.0
analytic_multi,777,1–<5%,0.05,0.02,20,0.0,2.45,0.23365160472699292,0.0
analytic_multi,777,1–<5%,0.05,0.05,20,0.0,3.0,0.23365160472699292,0.0
analytic_multi,784,5–<10%,0.0,0.02,1,1.0,4.0,0.00018709802655149754,0.0
analytic_multi,784,5–<10%,0.0,0.05,1,1.0,4.0,0.00018709802655149754,0.0
analytic_multi,784,5–<10%,0.01,0.02,20,1.0,4.0,0.002566413232734204,0.0
analytic_multi,784,5–<10%,0.01,0.05,20,1.0,4.0,0.002566413232734204,0.0
analytic_multi,784,5–<10%,0.05,0.02,20,0.75,3.7,0.01256918706262758,0.0
analytic_multi,784,5–<10%,0.05,0.05,20,1.0,4.0,0.01256918706262758,0.0
analytic_multi,789,5–<10%,0.0,0.02,1,1.0,4.0,0.0002198022789698152,0.0
analytic_multi,789,5–<10%,0.0,0.05,1,1.0,4.0,0.0002198022789698152,0.0
analytic_multi,789,5–<10%,0.01,0.02,20,1.0,4.0,0.003604444065908425,0.0
analytic_multi,789,5–<10%,0.01,0.05,20,1.0,4.0,0.003604444065908425,0.0
analytic_multi,789,5–<10%,0.05,0.02,20,0.6,3.55,0.018188113944074137,0.0
analytic_multi,789,5–<10%,0.05,0.05,20,1.0,4.0,0.018188113944074137,0.0
analytic_multi,792,5–<10%,0.0,0.02,1,1.0,4.0,0.00034520077763043096,0.0
analytic_multi,792,5–<10%,0.0,0.05,1,1.0,4.0,0.00034520077763043096,0.0
analytic_multi,792,5–<10%,0.01,0.02,20,1.0,4.0,0.006242768922913975,0.0
analytic_multi,792,5–<10%,0.01,0.05,20,1.0,4.0,0.006242768922913975,0.0
analytic_multi,792,5–<10%,0.05,0.02,20,0.35,3.1,0.031152265415990272,0.0
analytic_multi,792,5–<10%,0.05,0.05,20,0.85,3.85,0.031152265415990272,0.0
analytic_multi,797,1–<5%,0.0,0.02,1,0.0,2.0,0.09682133465475123,0.0
analytic_multi,797,1–<5%,0.0,0.05,1,0.0,3.0,0.09682133465475123,0.0
analytic_multi,797,1–<5%,0.01,0.02,20,0.3,2.95,0.026655717381342908,0.0
analytic_multi,797,1–<5%,0.01,0.05,20,1.0,4.0,0.026655717381342908,0.0
analytic_multi,797,1–<5%,0.05,0.02,20,0.5,3.2,0.027929793285226816,0.0
analytic_multi,797,1–<5%,0.05,0.05,20,0.85,3.8,0.027929793285226816,0.0
analytic_multi,804,≥10%,0.0,0.02,1,1.0,4.0,0.00012361709469888252,0.0
analytic_multi,804,≥10%,0.0,0.05,1,1.0,4.0,0.00012361709469888252,0.0
analytic_multi,804,≥10%,0.01,0.02,20,1.0,4.0,0.003918531173811806,0.0
analytic_multi,804,≥10%,0.01,0.05,20,1.0,4.0,0.003918531173811806,0.0
analytic_multi,804,≥10%,0.05,0.02,20,0.55,3.4,0.01927672586091688,0.0
analytic_multi,804,≥10%,0.05,0.05,20,1.0,4.0,0.01927672586091688,0.0
analytic_multi,815,<1%,0.0,0.02,1,0.0,3.0,0.0885678704791926,0.0
analytic_multi,815,<1%,0.0,0.05,1,0.0,3.0,0.0885678704791926,0.0
analytic_multi,815,<1%,0.01,0.02,20,0.0,3.0,0.08809896239544199,0.0
analytic_multi,815,<1%,0.01,0.05,20,0.0,3.0,0.08809896239544199,0.0
analytic_multi,815,<1%,0.05,0.02,20,0.0,2.45,0.14041528598574787,0.0
analytic_multi,815,<1%,0.05,0.05,20,0.0,3.0,0.14041528598574787,0.0
analytic_multi,820,<1%,0.0,0.02,1,0.0,2.0,0.1491826652861533,0.0
analytic_multi,820,<1%,0.0,0.05,1,0.0,3.0,0.1491826652861533,0.0
analytic_multi,820,<1%,0.01,0.02,20,0.0,2.3,0.15410380814956115,0.0
analytic_multi,820,<1%,0.01,0.05,20,0.0,3.0,0.15410380814956115,0.0
analytic_multi,820,<1%,0.05,0.02,20,0.0,1.85,0.15923273501848412,0.0
analytic_multi,820,<1%,0.05,0.05,20,0.0,3.0,0.15923273501848412,0.0
analytic_multi,822,5–<10%,0.0,0.02,1,1.0,4.0,0.00022924457457438785,0.0
analytic_multi,822,5–<10%,0.0,0.05,1,1.0,4.0,0.00022924457457438785,0.0
analytic_multi,822,5–<10%,0.01,0.02,20,1.0,4.0,0.004213824756381708,0.0
analytic_multi,822,5–<10%,0.01,0.05,20,1.0,4.0,0.004213824756381708,0.0
analytic_multi,822,5–<10%,0.05,0.02,20,0.55,3.55,0.0207367703564179,0.0
analytic_multi,822,5–<10%,0.05,0.05,20,1.0,4.0,0.0207367703564179,0.0
analytic_multi,841,≥10%,0.0,0.02,1,1.0,4.0,0.00021454107363306265,0.0
analytic_multi,841,≥10%,0.0,0.05,1,1.0,4.0,0.00021454107363306265,0.0
analytic_multi,841,≥10%,0.01,0.02,20,1.0,4.0,0.004534442789858608,0.0
analytic_multi,841,≥10%,0.01,0.05,20,1.0,4.0,0.004534442789858608,0.0
analytic_multi,841,≥10%,0.05,0.02,20,0.5,3.45,0.022657364710426044,0.0
analytic_multi,841,≥10%,0.05,0.05,20,0.95,3.95,0.022657364710426044,0.0
analytic_multi,851,1–<5%,0.0,0.02,1,0.0,3.0,0.0860413638999843,0.0
analytic_multi,851,1–<5%,0.0,0.05,1,0.0,3.0,0.0860413638999843,0.0
analytic_multi,851,1–<5%,0.01,0.02,20,0.0,3.0,0.08624514021587382,0.0
analytic_multi,851,1–<5%,0.01,0.05,20,0.0,3.0,0.08624514021587382,0.0
analytic_multi,851,1–<5%,0.05,0.02,20,0.0,2.55,0.0891367319485567,0.0
analytic_multi,851,1–<5%,0.05,0.05,20,0.0,2.95,0.0891367319485567,0.0
analytic_multi,870,≥10%,0.0,0.02,1,1.0,4.0,0.00018922240580574733,0.0
analytic_multi,870,≥10%,0.0,0.05,1,1.0,4.0,0.00018922240580574733,0.0
analytic_multi,870,≥10%,0.01,0.02,20,1.0,4.0,0.003821417462277718,0.0
analytic_multi,870,≥10%,0.01,0.05,20,1.0,4.0,0.003821417462277718,0.0
analytic_multi,870,≥10%,0.05,0.02,20,0.65,3.65,0.018827353103003285,0.0
analytic_multi,870,≥10%,0.05,0.05,20,1.0,4.0,0.018827353103003285,0.0
analytic_multi,877,5–<10%,0.0,0.02,1,1.0,4.0,0.0005924045564813319,0.0
analytic_multi,877,5–<10%,0.0,0.05,1,1.0,4.0,0.0005924045564813319,0.0
analytic_multi,877,5–<10%,0.01,0.02,20,1.0,4.0,0.00562713383547198,0.0
analytic_multi,877,5–<10%,0.01,0.05,20,1.0,4.0,0.00562713383547198,0.0
analytic_multi,877,5–<10%,0.05,0.02,20,0.35,3.3,0.027574263623299095,0.0
analytic_multi,877,5–<10%,0.05,0.05,20,0.9,3.9,0.027574263623299095,0.0
analytic_multi,884,≥10%,0.0,0.02,1,1.0,4.0,0.00012165370887045417,0.0
analytic_multi,884,≥10%,0.0,0.05,1,1.0,4.0,0.00012165370887045417,0.0
analytic_multi,884,≥10%,0.01,0.02,20,1.0,4.0,0.0053414358520531705,0.0
analytic_multi,884,≥10%,0.01,0.05,20,1.0,4.0,0.0053414358520531705,0.0
analytic_multi,884,≥10%,0.05,0.02,20,0.4,3.3,0.027034443040552462,0.0
analytic_multi,884,≥10%,0.05,0.05,20,0.85,3.85,0.027034443040552462,0.0
analytic_multi,887,<1%,0.0,0.02,1,0.0,3.0,0.25352127066868224,0.0
analytic_multi,887,<1%,0.0,0.05,1,0.0,3.0,0.25352127066868224,0.0
analytic_multi,887,<1%,0.01,0.02,20,0.0,2.95,0.2479315992958162,0.0
analytic_multi,887,<1%,0.01,0.05,20,0.0,3.0,0.2479315992958162,0.0
analytic_multi,887,<1%,0.05,0.02,20,0.0,1.5,0.23072239156459454,0.0
analytic_multi,887,<1%,0.05,0.05,20,0.0,2.3,0.23072239156459454,0.0
analytic_multi,888,5–<10%,0.0,0.02,1,1.0,4.0,0.0001975901639845836,0.0
analytic_multi,888,5–<10%,0.0,0.05,1,1.0,4.0,0.0001975901639845836,0.0
analytic_multi,888,5–<10%,0.01,0.02,20,1.0,4.0,0.0036372123890129416,0.0
analytic_multi,888,5–<10%,0.01,0.05,20,1.0,4.0,0.0036372123890129416,0.0
analytic_multi,888,5–<10%,0.05,0.02,20,0.6,3.55,0.018238038557425958,0.0
analytic_multi,888,5–<10%,0.05,0.05,20,0.95,3.95,0.018238038557425958,0.0
analytic_multi,896,≥10%,0.0,0.02,1,1.0,4.0,0.00022310910630630242,0.0
analytic_multi,896,≥10%,0.0,0.05,1,1.0,4.0,0.00022310910630630242,0.0
analytic_multi,896,≥10%,0.01,0.02,20,1.0,4.0,0.005838746017650689,0.0
analytic_multi,896,≥10%,0.01,0.05,20,1.0,4.0,0.005838746017650689,0.0
analytic_multi,896,≥10%,0.05,0.02,20,0.4,3.35,0.029041224390095044,0.0
analytic_multi,896,≥10%,0.05,0.05,20,0.85,3.85,0.029041224390095044,0.0
analytic_multi,899,≥10%,0.0,0.02,1,1.0,4.0,0.0003935507206628766,0.0
analytic_multi,899,≥10%,0.0,0.05,1,1.0,4.0,0.0003935507206628766,0.0
analytic_multi,899,≥10%,0.01,0.02,20,1.0,4.0,0.007085954213985482,0.0
analytic_multi,899,≥10%,0.01,0.05,20,1.0,4.0,0.007085954213985482,0.0
analytic_multi,899,≥10%,0.05,0.02,20,0.3,3.0,0.03553527166110643,0.0
analytic_multi,899,≥10%,0.05,0.05,20,0.75,3.7,0.03553527166110643,0.0
analytic_multi,904,5–<10%,0.0,0.02,1,1.0,4.0,0.0003388621825707733,0.0
analytic_multi,904,5–<10%,0.0,0.05,1,1.0,4.0,0.0003388621825707733,0.0
analytic_multi,904,5–<10%,0.01,0.02,20,0.95,3.95,0.007830912030220693,0.0
analytic_multi,904,5–<10%,0.01,0.05,20,1.0,4.0,0.007830912030220693,0.0
analytic_multi,904,5–<10%,0.05,0.02,20,0.3,2.9,0.03969791016485711,0.0
analytic_multi,904,5–<10%,0.05,0.05,20,0.65,3.65,0.03969791016485711,0.0
analytic_multi,912,1–<5%,0.0,0.02,1,0.0,2.0,0.1457610969495,0.0
analytic_multi,912,1–<5%,0.0,0.05,1,0.0,3.0,0.1457610969495,0.0
analytic_multi,912,1–<5%,0.01,0.02,20,0.0,2.65,0.21197775596045906,0.0
analytic_multi,912,1–<5%,0.01,0.05,20,0.0,3.0,0.21197775596045906,0.0
analytic_multi,912,1–<5%,0.05,0.02,20,0.0,2.0,0.21791678989240185,0.0
analytic_multi,912,1–<5%,0.05,0.05,20,0.05,2.55,0.21791678989240185,0.0
analytic_multi,930,1–<5%,0.0,0.02,1,0.0,3.0,0.19136251444581476,0.0
analytic_multi,930,1–<5%,0.0,0.05,1,0.0,3.0,0.19136251444581476,0.0
analytic_multi,930,1–<5%,0.01,0.02,20,0.0,2.4,0.18570582950192588,0.0
analytic_multi,930,1–<5%,0.01,0.05,20,0.0,3.0,0.18570582950192588,0.0
analytic_multi,930,1–<5%,0.05,0.02,20,0.0,1.75,0.19089424810092553,0.0
analytic_multi,930,1–<5%,0.05,0.05,20,0.0,2.6,0.19089424810092553,0.0
analytic_multi,931,1–<5%,0.0,0.02,1,0.0,1.0,0.18383979836679365,0.0
analytic_multi,931,1–<5%,0.0,0.05,1,0.0,2.0,0.18383979836679365,0.0
analytic_multi,931,1–<5%,0.01,0.02,20,0.15,2.95,0.030857644303176068,0.0
analytic_multi,931,1–<5%,0.01,0.05,20,0.95,3.95,0.030857644303176068,0.0
analytic_multi,931,1–<5%,0.05,0.02,20,0.55,3.4,0.02328561243322556,0.0
analytic_multi,931,1–<5%,0.05,0.05,20,0.9,3.9,0.02328561243322556,0.0
analytic_multi,938,≥10%,0.0,0.02,1,1.0,4.0,0.00025163146397341366,0.0
analytic_multi,938,≥10%,0.0,0.05,1,1.0,4.0,0.00025163146397341366,0.0
analytic_multi,938,≥10%,0.01,0.02,20,1.0,4.0,0.003487422038031723,0.0
analytic_multi,938,≥10%,0.01,0.05,20,1.0,4.0,0.003487422038031723,0.0
analytic_multi,938,≥10%,0.05,0.02,20,0.6,3.6,0.017469418255180218,0.0
analytic_multi,938,≥10%,0.05,0.05,20,1.0,4.0,0.017469418255180218,0.0
analytic_multi,939,1–<5%,0.0,0.02,1,0.0,2.0,0.33937428150538734,0.0
analytic_multi,939,1–<5%,0.0,0.05,1,0.0,2.0,0.33937428150538734,0.0
analytic_multi,939,1–<5%,0.01,0.02,20,0.0,2.45,0.35800235065102715,0.0
analytic_multi,939,1–<5%,0.01,0.05,20,0.0,2.45,0.35800235065102715,0.0
analytic_multi,939,1–<5%,0.05,0.02,20,0.0,2.0,0.362789428488401,0.0
analytic_multi,939,1–<5%,0.05,0.05,20,0.0,2.35,0.362789428488401,0.0
analytic_multi,944,1–<5%,0.0,0.02,1,0.0,1.0,0.2220506323960978,0.0
analytic_multi,944,1–<5%,0.0,0.05,1,0.0,1.0,0.2220506323960978,0.0
analytic_multi,944,1–<5%,0.01,0.02,20,0.1,1.3,0.2002188136716816,0.0
analytic_multi,944,1–<5%,0.01,0.05,20,0.1,1.3,0.2002188136716816,0.0
analytic_multi,944,1–<5%,0.05,0.02,20,0.1,2.3,0.2298065456684451,0.0
analytic_multi,944,1–<5%,0.05,0.05,20,0.25,2.5,0.2298065456684451,0.0
analytic_multi,946,5–<10%,0.0,0.02,1,1.0,4.0,0.00021023588775630756,0.0
analytic_multi,946,5–<10%,0.0,0.05,1,1.0,4.0,0.00021023588775630756,0.0
analytic_multi,946,5–<10%,0.01,0.02,20,1.0,4.0,0.002310405378080977,0.0
analytic_multi,946,5–<10%,0.01,0.05,20,1.0,4.0,0.002310405378080977,0.0
analytic_multi,946,5–<10%,0.05,0.02,20,0.95,3.95,0.011468069869549204,0.0
analytic_multi,946,5–<10%,0.05,0.05,20,1.0,4.0,0.011468069869549204,0.0
analytic_multi,950,1–<5%,0.0,0.02,1,0.0,3.0,0.07421951528392877,0.0
analytic_multi,950,1–<5%,0.0,0.05,1,0.0,3.0,0.07421951528392877,0.0
analytic_multi,950,1–<5%,0.01,0.02,20,0.0,3.0,0.07717826974275561,0.0
analytic_multi,950,1–<5%,0.01,0.05,20,0.0,3.0,0.07717826974275561,0.0
analytic_multi,950,1–<5%,0.05,0.02,20,0.0,1.9,0.0805553053389504,0.0
analytic_multi,950,1–<5%,0.05,0.05,20,0.0,2.85,0.0805553053389504,0.0
analytic_multi,954,<1%,0.0,0.02,1,0.0,0.0,0.3767497042400534,0.0
analytic_multi,954,<1%,0.0,0.05,1,0.0,1.0,0.3767497042400534,0.0
analytic_multi,954,<1%,0.01,0.02,20,0.0,1.95,0.44220490139568536,0.0
analytic_multi,954,<1%,0.01,0.05,20,0.0,2.0,0.44220490139568536,0.0
analytic_multi,954,<1%,0.05,0.02,20,0.0,2.0,0.47423846536586395,0.0
analytic_multi,954,<1%,0.05,0.05,20,0.0,2.0,0.47423846536586395,0.0
analytic_multi,967,≥10%,0.0,0.02,1,1.0,4.0,0.00019704465711445368,0.0
analytic_multi,967,≥10%,0.0,0.05,1,1.0,4.0,0.00019704465711445368,0.0
analytic_multi,967,≥10%,0.01,0.02,20,1.0,4.0,0.0036534534995568317,0.0
analytic_multi,967,≥10%,0.01,0.05,20,1.0,4.0,0.0036534534995568317,0.0
analytic_multi,967,≥10%,0.05,0.02,20,0.65,3.45,0.018114215291470278,0.0
analytic_multi,967,≥10%,0.05,0.05,20,1.0,4.0,0.018114215291470278,0.0
analytic_multi,982,1–<5%,0.0,0.02,1,0.0,3.0,0.2705146169579796,0.0
analytic_multi,982,1–<5%,0.0,0.05,1,0.0,3.0,0.2705146169579796,0.0
analytic_multi,982,1–<5%,0.01,0.02,20,0.0,3.0,0.2673930627798445,0.0
analytic_multi,982,1–<5%,0.01,0.05,20,0.0,3.0,0.2673930627798445,0.0
analytic_multi,982,1–<5%,0.05,0.02,20,0.0,2.05,0.2709805030100525,0.0
analytic_multi,982,1–<5%,0.05,0.05,20,0.0,2.9,0.2709805030100525,0.0
analytic_multi,993,<1%,0.0,0.02,1,0.0,3.0,0.09974607792977196,0.0
analytic_multi,993,<1%,0.0,0.05,1,0.0,3.0,0.09974607792977196,0.0
analytic_multi,993,<1%,0.01,0.02,20,0.0,3.0,0.10045136285237588,0.0
analytic_multi,993,<1%,0.01,0.05,20,0.0,3.0,0.10045136285237588,0.0
analytic_multi,993,<1%,0.05,0.02,20,0.0,2.65,0.10263723548069688,0.0
analytic_multi,993,<1%,0.05,0.05,20,0.0,2.9,0.10263723548069688,0.0
