trial_id,layout_index,initial_sigma,repeat_index,offset_x,offset_y,in_sample,gap_bin,gap_percent,n_candidates,method,tolerance,finite,visited_count,success,worst_distance,path_length,first_visit_order,order_ambiguous,order_in_nominal_candidate_set,target_1_distance,target_2_distance,target_3_distance,target_4_distance
3349,820,0.05,7,0.007673056469501494,0.012440803328763987,True,<1%,0.19004055754950003,2,analytic_single,0.02,True,4,True,0.0029363554681740337,0.8793227446660895,3→1→4→2,False,True,0.0029070813155174205,0.000974039108212246,0.0029363554681740337,0.000581626824703581
3349,820,0.05,7,0.007673056469501494,0.012440803328763987,True,<1%,0.19004055754950003,2,analytic_single,0.05,True,4,True,0.0029363554681740337,0.8793227446660895,3→1→4→2,False,True,0.0029070813155174205,0.000974039108212246,0.0029363554681740337,0.000581626824703581
3350,820,0.05,8,0.06757381679109553,0.12317478155850557,True,<1%,0.19004055754950003,2,analytic_single,0.02,True,2,False,0.030425861400975016,0.8010082078303129,,False,,0.027288908704227087,0.010561817326142567,0.030425861400975016,0.006979374267816064
3350,820,0.05,8,0.06757381679109553,0.12317478155850557,True,<1%,0.19004055754950003,2,analytic_single,0.05,True,4,True,0.030425861400975016,0.8010082078303129,3→1→4→2,False,True,0.027288908704227087,0.010561817326142567,0.030425861400975016,0.006979374267816064
3351,820,0.05,9,-0.04298994316088593,0.01989528307837203,True,<1%,0.19004055754950003,2,analytic_single,0.02,True,3,False,0.022144543027630956,0.8737901307540024,,False,,0.003647333003682357,0.0037851381548498855,0.022144543027630956,0.0020400028284501973
3351,820,0.05,9,-0.04298994316088593,0.01989528307837203,True,<1%,0.19004055754950003,2,analytic_single,0.05,True,4,True,0.022144543027630956,0.8737901307540024,3→1→4→2,False,True,0.003647333003682357,0.0037851381548498855,0.022144543027630956,0.0020400028284501973
3352,820,0.05,10,-0.05494330264977801,0.035212582962564985,True,<1%,0.19004055754950003,2,analytic_single,0.02,True,3,False,0.029447257990028185,0.8628004747300564,,False,,0.0033721390988734183,0.005245512942614472,0.029447257990028185,0.003934981330812903
3352,820,0.05,10,-0.05494330264977801,0.035212582962564985,True,<1%,0.19004055754950003,2,analytic_single,0.05,True,4,True,0.029447257990028185,0.8628004747300564,3→1→4→2,False,True,0.0033721390988734183,0.005245512942614472,0.029447257990028185,0.003934981330812903
3353,820,0.05,11,-0.08222815508648636,0.08217691045536672,True,<1%,0.19004055754950003,2,analytic_single,0.02,True,3,False,0.04880506637866357,0.8300763731300931,,False,,0.0009994049074245762,0.009423256353251695,0.04880506637866357,0.009761382673566035
3353,820,0.05,11,-0.08222815508648636,0.08217691045536672,True,<1%,0.19004055754950003,2,analytic_single,0.05,True,4,True,0.04880506637866357,0.8300763731300931,3→1→4→2,False,True,0.0009994049074245762,0.009423256353251695,0.04880506637866357,0.009761382673566035
